,Date,User,Tweet
409,2019-02-22 02:05:12+00:00,IndianExpress,"Opposition parties to meet on Feb 26: Sources said the meeting will discuss finer details of the common agenda. The Pulwama attack and its political fallout will also be on the discussion table.

https://t.co/NsQk5MCTxL"
410,2019-02-22 00:25:00+00:00,IndianExpress,"The order comes a week after the attack on a CRPF convoy in Pulwama, in which 40 security personnel were killed. The convoy was on its way from Jammu to Srinagar.

https://t.co/YUqF60bfy1"
411,2019-02-21 23:55:00+00:00,IndianExpress,"India has urged the ICJ to annul Jadhav’s death sentence given by a Pakistan military court and order his immediate release, and as a last resort, it could direct Islamabad to hold Jadhav’s trial in a “civilian court”.

https://t.co/lwqa6YGKpG"
412,2019-02-21 21:25:00+00:00,IndianExpress,"The ban comes on a day PM Imran Khan ""authorised"" Pakistan's army to ""respond decisively and comprehensively to any aggression or misadventure"" by India. 

https://t.co/8Nogut5RiB"
413,2019-02-21 21:10:00+00:00,IndianExpress,"India has not been using all the waters of the eastern rivers, and this unutilised water flows down to Pakistan.

https://t.co/z9bleoq7vb"
414,2019-02-21 20:00:00+00:00,IndianExpress,"#ExpressExplained | India has deep ties with the kingdom, which is the only country apart from China that can put pressure on Pak. But these relations are part of a complex Middle East story in which Iran, Israel and US too, are players

https://t.co/tur5JFTDbb"
415,2019-02-21 15:31:08+00:00,IndianExpress,"Amit Shah lambasts Chandrababu Naidu for remarks on Pakistan's view on Pulwama attack

https://t.co/7SdgjedR74"
416,2019-02-21 14:25:02+00:00,IndianExpress,"A ministry official, however, has clarified that Gadkari has only reiterated what he has been saying in the past. “He is talking about diverting India’s share of Indus water which was going to Pakistan – and he has always been saying this,” the official said."
417,2019-02-21 14:24:12+00:00,IndianExpress,"Water flowing to Pakistan from eastern rivers will be diverted to J&amp;K and Punjab: Gadkari
https://t.co/k9qN7IajYe"
418,2019-02-21 12:53:30+00:00,IndianExpress,"Union Minister Ravi Shankar Prasad hit back at the Opposition party, saying, ""Was the Congress aware of the Pulwama attack? We were not aware."" 
https://t.co/iS8YZc7E7b"
419,2019-02-21 10:55:53+00:00,IndianExpress,"The Congress criticised para 34 of the document, where the Crown Prince had appreciated consistent efforts made by PM Modi since May 2014 including his personal initiatives to have friendly relations with Pakistan.

https://t.co/87IBxwgZr0"
420,2019-02-21 09:15:26+00:00,IndianExpress,Pulwama attack aftermath: Home Ministry approves air travel for jawans on Jammu-Srinagar-Delhi route https://t.co/7YwRcZzT6B
421,2019-02-21 08:59:52+00:00,IndianExpress,"Congress hit out at Modi for not explicitly naming Pakistan as the “terror nourisher” in the joint statement issued Wednesday after his talks with Saudi Crown Prince Mohammed bin Salman

https://t.co/87IBxwyAiy"
422,2019-02-21 08:53:21+00:00,IndianExpress,"When we were picking pieces of jawans, PM Modi was shooting film like a Bollywood star: Congress on Pulwama attack
https://t.co/KuSzF5aVrQ https://t.co/f6H8S3z2pI"
423,2019-02-21 08:07:46+00:00,IAF_MCC,"The Tri-Colored Silhouette of #LCA with Ashok Chakra in the centre is the core motif of this logo, reminiscent of the spirit of New India. The outlines of the 'A' in Aero is symbolic of a fighter jet while conveying that Aero India is a premier global aerospace exhibition. https://t.co/ihBO9OQ4J3"
424,2019-02-21 07:33:38+00:00,IndianExpress,"China and the US may be the largest producers of coal power, but power plants in India take the highest toll in the world when it comes to health, a global study claims.

https://t.co/rZxb0tQqkS"
425,2019-02-21 06:42:23+00:00,IndianExpress,Saudi Arabia’s Crown Prince gifted gold-plated submachine gun by Pakistan https://t.co/3m5Y3XHxsG
426,2019-02-21 06:34:22+00:00,IndianExpress,"India could eliminate cervical cancer in 60 years — by 2079 — a new study says, taking into account introduction of the HPV vaccine and cervical cancer screening. @abantika77 reports

https://t.co/eYBAy2IC62"
427,2019-02-21 06:20:50+00:00,IndianExpress,"India has emerged as a land of opportunities, says PM Modi in Seoul.
Follow LIVE Updates 

https://t.co/ckzB2OKrZ6"
428,2019-02-21 06:15:00+00:00,IndianExpress,"Among the longstanding gastronomy debates is one on the hilsa that comes from the Padma river in Bangladesh versus the variety that is found in the Ganga in India. 

#ExpressExplained: The hilsa’s journey

https://t.co/drjKECOrQV"
429,2019-02-21 05:44:52+00:00,IndianExpress,"Vice-Chancellor of the university, Dr Niaz Ahmad, inaugurated the chair Tuesday in the presence of a seven-member delegation of Punjabi academicians and writers from India.

https://t.co/770zUE7jtl"
430,2019-02-21 05:34:34+00:00,IAF_MCC,"#DidYouKnow: Aero India is a biennial airshow, which has already carved a niche for itself globally as a premier aerospace exhibition, with 11 successful editions organised since 1996. The 12th edition of #AeroIndia2019 is being held at Yelahanka, 20-24Feb19.
#AeroIndiaStartupDay https://t.co/EUq8k39wqr"
431,2019-02-21 04:21:09+00:00,IndianExpress,"#Opinion Why there is a pressing need to adopt shared electric mobility in India 
https://t.co/kWbrC5HyZu"
432,2019-02-21 03:53:00+00:00,IndianExpress,"Believed to be around 35 years of age, the injured woman was identified as Gulshan, wife of Wahid from border village in Pakistan’s Tajpura. 

https://t.co/Xwts63gy9G"
433,2019-02-21 03:44:51+00:00,IndianExpress,"#ExpressOpinion | If institutions such as FATF continue to keep Pakistan on the grey list or even blacklist it, and the IMF imposes more stringent conditionalities, global investor confidence in Pakistan could nosedive, deepening the economic crisis.

https://t.co/lkCfSfjhSP"
434,2019-02-21 03:01:00+00:00,IndianExpress,"As discussion on the Governor’s address resumed Wednesday, the Shiromani Akali Dal (SAD) and Aam Aadmi Party (AAP) launched an attack on the government.

https://t.co/gIqNZ1www9"
435,2019-02-21 02:12:43+00:00,IndianExpress,"The House unanimously condemned Pakistan and Jaish-e-Mohammad for the ghastly terrorist attack on Indian armed forces.

https://t.co/sidVlyLI11"
436,2019-02-21 02:01:27+00:00,IndianExpress,"Around 30 Kashmiri students of a private engineering college in Ballopur village of Mohali district left amid tension after an ex-student “liked” a social media post about the Pulwama attack. 

https://t.co/JCh5zsqMMK"
437,2019-02-21 01:50:00+00:00,IndianExpress,"#ExpressFrontPage | Saudi Arabia and India “underlined the importance of comprehensive sanctioning of terrorists and their organisations by the UN”

https://t.co/O8TW9MrUiY"
438,2019-02-20 22:46:01+00:00,IndianExpress,"A government school teacher was arrested in Deoria for allegedly making ‘objectionable’ remarks on the Indian Army on Facebook in connection with the Pulwama terror attack.

https://t.co/lgNiFuLyip"
439,2019-02-20 22:31:24+00:00,IndianExpress,"Day after ‘attack’ on rights rally, CM Mamata points finger at BJP

https://t.co/qUmNUR5Ggg"
440,2019-02-20 19:25:00+00:00,IndianExpress,"#ExpressExplained | Following the terror attack in Pulwama, Centre has said civilian traffic on the key highway would be temporarily halted during movement of security convoys. What are its implications? @ieexplained 

https://t.co/xkjjk5mzOD"
441,2019-02-20 18:28:51+00:00,IndianExpress,"Pulwama attack: Govt withdraws security of 18 Hurriyat leaders, 155 politicians in J-K

https://t.co/ZyT8ULEBE5"
442,2019-02-20 17:08:46+00:00,IndianExpress,"India a victim of terrorism “sheltered and supported” from across the border: PM Modi

https://t.co/jDzVEYkUNi"
443,2019-02-20 16:44:14+00:00,IndianExpress,"Contending that Jadhav had become a ""pawn"" in Pakistan's tool to divert international scrutiny from itself, Salve said the former Navy officer had been sent to the gallows on the basis of ""extracted confession"". 

https://t.co/RiGH6ncfch"
444,2019-02-20 16:27:15+00:00,IndianExpress,"‘Saudi-Pak joint statement not against India’s efforts in UN to blacklist Masood Azhar’
https://t.co/7vM9mIqKsH"
445,2019-02-20 14:36:12+00:00,IndianExpress,"Kulbhushan Jadhav case LIVE: Three attempts made by Pakistan to derail proceedings in this court have failed, says Harish Salve at ICJ

https://t.co/cjaE1QRSKA"
446,2019-02-20 14:32:36+00:00,IndianExpress,"Kulbhushan Jadhav case LIVE: Pakistan has mischaracterised India's reading of the report on Military Courts as an attempt to mislead the ICJ, says Harish Salve

https://t.co/cjaE1QRSKA"
447,2019-02-20 14:15:39+00:00,IndianExpress,"Kulbhushan Jadhav case LIVE Updates: India presents final arguments

https://t.co/nZ4Bko31Lm"
448,2019-02-20 13:05:22+00:00,IndianExpress,"NIA takes over Pulwama attack probe from J&amp;K Police

https://t.co/ud1G8nbVRE"
449,2019-02-20 12:27:36+00:00,IndianExpress,"NIA takes over Pulwama attack probe from J-K Police
https://t.co/2Ogm1GsHVd"
450,2019-02-20 10:48:10+00:00,IndianExpress,"India keeps fighter jet makers waiting

https://t.co/ypxB17DlJY"
451,2019-02-20 10:40:54+00:00,IndianExpress,"Pakistan national killed in Jaipur jail following brawl with inmates

https://t.co/6Z8C83YARu"
452,2019-02-20 09:43:41+00:00,IndianExpress,"India, Saudi agree on need for increasing pressure on countries backing terror: PM Modi
https://t.co/sFqwmJJWvW"
453,2019-02-20 09:01:21+00:00,adgpi,General Bipin Rawat #COAS &amp; all ranks salute supreme sacrifice of Naik Sandeep  and offer deepest condolences to the family. #BraveSonsOfIndia @SpokespersonMoD @HQ_IDS_India @PIB_India @crpfindia @IAF_MCC @indiannavy https://t.co/b5aKeLW3Od
454,2019-02-20 08:35:27+00:00,IndianExpress,"The Crown Prince said that terrorism and extremism are a common threat to both the nations and Saudi Arabia will cooperate with India on every aspect, including intelligence sharing.
Follow LIVE Updates here

https://t.co/CneMa8Pfet"
455,2019-02-20 08:29:19+00:00,IndianExpress,"Saudi Arabia Crown Prince Mohammed bin Salman: We stand with India against terrorism and will provide all the necessary assistance including intelligence sharing

https://t.co/yWBAoxuKSh"
456,2019-02-20 08:26:57+00:00,IndianExpress,"Saudi Arabia Crown Prince Mohammed bin Salman: Our historic ties with India have strengthened over the last 50 years

https://t.co/yWBAoxuKSh"
457,2019-02-20 08:21:33+00:00,IndianExpress,"@narendramodi PM Modi:  I welcome Saudi investment in Indian infrastructure. In #MakeInIndia, StartUp India.. we also welcome Saudi Arabia's participation in the Solar Alliance

https://t.co/yWBAoxuKSh"
458,2019-02-20 08:19:34+00:00,IndianExpress,"@narendramodi PM Modi: India and Saudi Arabia have historic ties, we go back in time.

https://t.co/yWBAoxuKSh"
459,2019-02-20 08:18:34+00:00,IndianExpress,@narendramodi PM Modi: Saudi Arabia is India's most valuable strategic partner today  https://t.co/yWBAoxuKSh
460,2019-02-20 08:17:51+00:00,IndianExpress,"India, Saudi Arabia exchange MoUs. Prime Minister @narendramodi is now addressing the press 

Follow LIVE updates here: https://t.co/yWBAoxuKSh"
461,2019-02-20 07:20:19+00:00,IndianExpress,"Delegation level talks between India and Afghanistan underway in New Delhi. Follow LIVE Updates here 

https://t.co/CneMa8Pfet"
462,2019-02-20 07:04:00+00:00,IndianExpress,"Today on #3Things, @tallstories discusses Pak PM #ImranKhan’s statement on #PulwamaAttack, details what options India has to retaliate to the attack, and whether any of these options would actually work.

Listen in: https://t.co/3Iv93qMQBE

(Via @ExpressPodcasts) https://t.co/AGCxfQUuer"
463,2019-02-20 06:40:00+00:00,IndianExpress,"MHA transfers Pulwama case to NIA, team questions suspects in attack https://t.co/Gm8DAwj0Iq"
464,2019-02-20 05:56:17+00:00,IndianExpress,"The video, police said, showed a person with his face covered, saying that the terrorist attack in Pulwama was planned by India. 
 https://t.co/B0bOvl00I5"
465,2019-02-20 05:30:00+00:00,IndianExpress,"Why is China so keen to shield Azhar, blocking a global consensus at the behest of Pakistan? 

#ExpressExplained 

https://t.co/2seFhSf7Sh"
466,2019-02-20 05:15:24+00:00,PMOIndia,"India welcomes HRH Mohammed Bin Salman, the Crown Prince of Saudi Arabia.

This visit will further cement relations between India and Saudi Arabia. https://t.co/2qv9JevplP"
467,2019-02-20 03:49:27+00:00,IndianExpress,"Pakistan Army involved 100% in Pulwama attack, says India https://t.co/VyRYzncX77"
468,2019-02-20 03:40:00+00:00,IndianExpress,"#ExpressEditorial | Shortage of evidence has never been the problem for Pakistan in tracing the perpetrators of terrorist attacks in India. 
https://t.co/ivTDCBfpaf"
469,2019-02-20 03:30:03+00:00,adgpi,"Youth of Kashmir turned in large numbers to join Armed Forces. Recruitment drive is being conducted at Gantamulla, Baramulla. Immense patriotic fervour, idea of better life &amp; career in #IndianArmy are great cause for #KashmiriYouth.
@SpokespersonMoD @PIB_India @HQ_IDS_India https://t.co/n5a5SOoh0R"
470,2019-02-20 03:26:58+00:00,IndianExpress,"The number of Chinese citizens visiting India every year is just one-fourth of the number of Indian citizens visiting China.

https://t.co/VHTK5bl2OW"
471,2019-02-20 03:09:57+00:00,IAF_MCC,"#DidYouKnow : Aero India is a biennial airshow, which has carved a niche for itself globally as a premier aerospace exhibition, with eleven successful editions organised since 1996.
The 12th edition of #AeroIndia2019 will be held at AFS Yelahanka, 20-24 Feb 19.
#AeroIndiaBegins https://t.co/NSw72GW3Is"
472,2019-02-20 02:21:54+00:00,IndianExpress,"'Dhanush' is the first long-range artillery gun to be produced in India and it is a major success story of the 'Make in India' initiative, the defence ministry said.

https://t.co/uS6pIF799j"
473,2019-02-20 02:00:00+00:00,IndianExpress,"#ExpressFrontPage | This, if implemented, has serious costs for Islamabad as it is trying to woo investors to Pakistan amid a dire economic situation.

https://t.co/ZC52M9UXse"
474,2019-02-20 01:15:00+00:00,IndianExpress,"#ExpressFrontPage | When Pakistan Prime Minister Imran Khan says that he will act if he gets “any actionable intelligence,” not many will buy this at face value.

https://t.co/g5WXHDyfK3"
475,2019-02-20 00:45:00+00:00,IndianExpress,"#ExpressFrontPage | In a six-minute video message, Imran Khan’s tone and language was seen in New Delhi as quite unusual for a democratically elected leader in Pakistan in the recent past. #PulwamaAttack

https://t.co/9hmtnBzqhK"
476,2019-02-19 23:04:22+00:00,IndianExpress,"MHA transfers Pulwama case to NIA, team questions suspects in attack

https://t.co/Gm8DAw1pQS"
477,2019-02-19 22:55:00+00:00,IndianExpress,"Having extended support to the Narendra Modi government, the Congress, however, said it did not want India’s response to be foolhardy or reckless. 

https://t.co/ZO8beOdWvq"
478,2019-02-19 22:40:00+00:00,IndianExpress,"On Wednesday, India will have a maximum 90 minutes to submit its final arguments; Pakistan will also get 90 minutes to respond to India’s arguments on Thursday.

https://t.co/KqsLLNXU63"
479,2019-02-19 22:35:19+00:00,IndianExpress,"Anti-Pakistan slogans rented the air as his two-and-half-year-old son lit his pyre at the ground of the college from where Ajay passed his intermediate in 2010.

https://t.co/9yiFHPn6yc"
480,2019-02-19 22:23:30+00:00,IndianExpress,"Pakistan Army involved 100% in Pulwama attack, says India

https://t.co/VyRYzmVmfz"
481,2019-02-19 22:00:00+00:00,IndianExpress,"#ExpressExplained | In blocking global action against Masood Azhar, Beijing wants to protect its ‘all weather’ ally in South Asia and its business interests in CPEC. It also wants to keep India under pressure, and make a point to the US.

https://t.co/2seFhSf7Sh"
482,2019-02-19 20:55:00+00:00,IndianExpress,"At Lucknow teastall where Priyanka roadshow stopped for tea, conversations range from SP-BSP alliance to caste, fertilisers to Digital India.

https://t.co/rzZtmnCl8f"
483,2019-02-19 16:15:16+00:00,IndianExpress,"‘Pakistan nerve center of terrorism’: MEA rebuts Imran Khan’s claims on Pulwama
https://t.co/D7rYFPBvnS"
484,2019-02-19 15:49:09+00:00,IndianExpress,"#ExpressExplained | Why Saudi Arabia matters to India

https://t.co/gXWHk40ymD"
485,2019-02-19 15:22:52+00:00,IndianExpress,"The Congress leader also said that Maulana Masood Azhar and the Jaish-e-Mohammad (JeM) had helped Khan become the Prime Minister of Pakistan and his support to them is not surprising.

https://t.co/jGDNxvIUt3"
486,2019-02-19 14:30:11+00:00,IndianExpress,"In 2017, the US, supported by the UK and France, had moved a proposal at the UN's Sanctions Committee 1267 to ban the chief of the Pakistan-based terror outfit. However, the proposal was blocked by China.

https://t.co/MNEq7ZHWPX"
487,2019-02-19 14:29:25+00:00,IndianExpress,"Sharma's comments came in the backdrop of a Kashmiri doctor saying he was considering to leave the city after his daughters complained of ostracism in school and neighbourhood, in the aftermath of the Pulwama terror attack.

https://t.co/BjSIzkb3RB"
488,2019-02-19 13:47:48+00:00,IndianExpress,"Kulbhushan Jadhav guided by NSA Ajit Doval, India’s appeal for his release outlandish: Pakistan at ICJ

https://t.co/52fiNhsGUm"
489,2019-02-19 13:37:53+00:00,IndianExpress,"""Prime Minister of Pakistan has neither chosen to condemn this heinous act nor condoled,” the Ministry of External Affairs said.

https://t.co/D7rYFPBvnS"
490,2019-02-19 11:53:16+00:00,IndianExpress,"Kulbhushan Jadhav case LIVE: Pakistan's counsel Khawar Qureshi says India's application should be declared inadmissible

https://t.co/jNNCQhQAdZ"
491,2019-02-19 11:29:59+00:00,IndianExpress,"Kulbhushan Jadhav case LIVE: Pakistan lawyer Khawar Qureshi says India was required to prove Jadhav's nationality in order to get him diplomatic protection. ""The burden of proof has shifted to India to prove or disprove the passport issue,"" he says

https://t.co/jNNCQhQAdZ"
492,2019-02-19 10:35:20+00:00,IndianExpress,"#Pulwamaattack | Hand over Masood Azhar to India if serious about what you said: Congress to Imran Khan 
https://t.co/5CaJQp3aHZ"
493,2019-02-19 10:03:58+00:00,IndianExpress,"“It is in our interest that nobody from our soil spreads violence. I want to tell Indian govt that we will take action if evidence is found against anyone from Pakistan,” Imran Khan said.

https://t.co/Xb0skzOugF"
494,2019-02-19 09:48:16+00:00,IndianExpress,"Kulbhushan Jadhav case LIVE: India has failed to explain why Jadhav was allowed to travel for 17 times on fake passport. India never established that Jadhav is an Indian national, says Pakistan at ICJ

https://t.co/jNNCQhQAdZ"
495,2019-02-19 08:18:32+00:00,IndianExpress,"Pakistan Prime Minister Imran Khan on #PulwamaAttack: ""Open to investigation, but will retaliate if India attacks""

https://t.co/lPC2M95JNJ"
496,2019-02-19 07:50:54+00:00,IndianExpress,"Users can dial 112 or use the 112 India app or use panic buttons on their phones to connect to a single number based emergency service linked to police, fire services, health services and other helplines.

https://t.co/MsbzwAzlEy"
497,2019-02-19 07:36:02+00:00,IndianExpress,"Watch video: Two Hawk aircraft crash during Aero India rehearsal in Bengaluru

https://t.co/Zrd1SdoT2u"
498,2019-02-19 06:03:56+00:00,IndianExpress,Pakistan seeks urgent UN intervention to de-escalate fresh tensions with India https://t.co/a0lehMIhzy
499,2019-02-19 05:44:10+00:00,IndianExpress,"The Taliban have called off meetings in Pakistan, including a first audience with a national leader since their regime was ousted from power in Afghanistan in 2001.

https://t.co/PWKs9dLVSq"
500,2019-02-19 05:32:26+00:00,IndianExpress,"Arguing that a Pakistan military court’s trial and sentencing of Kulbhushan Jadhav “hopelessly failed” to satisfy due process, India Monday urged the ICJ to annul Jadhav’s death sentence and order his immediate release.

https://t.co/VM2c69O3V1 https://t.co/TEoOtWXmmK"
501,2019-02-19 04:57:31+00:00,IndianExpress,"People of South Asian descent, which includes countries like India, Pakistan, Bangladesh, Nepal, Sri Lanka, Bhutan and the Maldives, have four times the risk of heart disease compared to the general population.

https://t.co/adumTFdUHg"
502,2019-02-19 04:10:34+00:00,IndianExpress,"India swings between being a sugar importer and exporter, depending on the size of local output.

https://t.co/6zE8XZ6lZu"
503,2019-02-19 03:47:40+00:00,IndianExpress,"“I was a drug addict too,” said actor Sanjay Dutt during the launch of “Drug free India” campaign at Chandigarh University on Monday. 

https://t.co/UtMYpcHVyU"
504,2019-02-19 03:36:21+00:00,IndianExpress,"The budget speech of Finance Minister Manpreet Badal got disrupted as the SAD-BJP MLAs gathered in the well of the House and stood just a few feet away from Navjot Singh Sidhu shouting slogans against him and Pakistan Army chief Qamar Javed Bajwa. 

https://t.co/OnMZb05Kft"
505,2019-02-19 03:25:41+00:00,IndianExpress,"“Goa is not Goa,” said David D’Souza, owner of Tito’s, which started as a beach hut restaurant built by his father in 1971. “It’s India now.”

https://t.co/jl0wYmClNX"
506,2019-02-19 03:07:29+00:00,IndianExpress,"A private college in Tangori suspended two Kashmiri students after they allegedly uploaded “anti-national” posts on social media about the February 14 Pulwama attack.

https://t.co/8EaVRLBIP3"
507,2019-02-19 02:47:37+00:00,IndianExpress,"Referring to the terror attack in Pulwama on February 14, Adityanath said, “This is like an awakening for the chosen public representatives in the state.""

https://t.co/2ap5mbJPXW"
508,2019-02-19 02:42:05+00:00,IndianExpress,"Organisers of the India-Pakistan exhibition called ‘Libaas’ had covered up the phrase “Indo-Pak” using tape on all posters and hoardings of the event.

https://t.co/eCgDFiHqZ3"
509,2019-02-19 02:15:00+00:00,IndianExpress,"#ExpressFrontPage | Investigators probing the Pulwama attack have found shards of a material from what seems like part of a jerrycan at the site and suspect that the explosive that killed 40 CRPF men may have been packed in this

https://t.co/SvY1Adf9dk"
510,2019-02-19 01:30:00+00:00,IndianExpress,"#ExpressFrontPage | Four army personnel and three Jaish-e-Mohammad militants — including its “operations chief” whose role in the Pulwama attack is being investigated — were killed in an encounter Monday

https://t.co/hkI9Zk983L"
511,2019-02-19 01:15:00+00:00,IndianExpress,"#ExpressFrontPage | India’s demand to nullify the Pakistan military court’s decision indicated a marked shift from its earlier plea, when it had sought consular access to Jadhav in May 2017

https://t.co/NJv1ALor2M"
512,2019-02-19 00:20:00+00:00,IndianExpress,"In 2004, when the last national-level official survey was conducted, opium was the major opioid used by men in India.

https://t.co/UMKdyG5vV3"
513,2019-02-19 00:10:00+00:00,IndianExpress,"The youths have been fined Rs 70,000 each and asked to participate in Archaeological Survey of India’s (ASI) restoration of the five stone pillars they damaged.

https://t.co/x9Wt2A0xkM"
514,2019-02-18 23:15:00+00:00,IndianExpress,"#ExpressExplained | Amid slowdown in Europe, how strong are the grounds for such fears in the US, and what can it mean for India? @ieexplained

https://t.co/00yc8NRFTJ"
515,2019-02-18 23:10:00+00:00,IndianExpress,"The statement comes after BJP and its allies called for Punjab minister Navjot Singh Sidhu’s dismissal for his “utterances” in the aftermath of the Pulwama attack.

https://t.co/bxCClxU5iY"
516,2019-02-18 22:55:00+00:00,IndianExpress,"Khairul Alam and accomplices — Riyazul Haq and Saikul Alam — were arrested in Tinsukia district and charged with sedition, among other sections, for allegedly writing “Pakistan Zindabad” on Facebook.

https://t.co/0zib6AXPOO"
517,2019-02-18 21:55:00+00:00,IndianExpress,"West Bengal Chief Minister Mamata Banerjee on Monday asked why action against Pakistan was not taken earlier.

https://t.co/BkjE6drGga"
518,2019-02-18 21:40:00+00:00,IndianExpress,"The suspension comes days after 40 CRPF personnel were killed in a terror attack in South Kashmir's Pulwama district.

https://t.co/JyC7jlrpg3"
519,2019-02-18 20:55:00+00:00,IndianExpress,"""We are using Mirage of 3 or 3.5 generation. It's bound to crash,"" Chief Justice of India Ranjan Gogoi told the petitioner Alakh Alok Srivastava, dismissing his plea for a judicial inquiry into the crash.

https://t.co/zlWUujQDbz"
520,2019-02-18 20:25:00+00:00,IndianExpress,"The Centre has claimed that AJL has “clandestinely” transferred its majority shares to Young India (YI) in which Congress chief Rahul Gandhi and his mother Sonia Gandhi are major shareholders.

https://t.co/KVoHgcFNGk"
521,2019-02-18 20:07:05+00:00,IndianExpress,"The clash broke out during a candlelight march in the memory of 40 CRPF men killed in Pulwama terror attack.

https://t.co/MvfyVO7juR"
522,2019-02-18 19:22:47+00:00,IndianExpress,"After the Pulwama attack, former and current members of BCCI say sporting ties cannot prosper in the present environment.

https://t.co/KGD2DnfCRB"
523,2019-02-18 19:17:20+00:00,IndianExpress,"Some Congress members raised slogans, demanding stern action against perpetrators of the attack in Pulwama district.

https://t.co/vCuPiHoGVP"
524,2019-02-18 15:20:40+00:00,IndianExpress,"Pulwama encounter: Four soldiers dead, Jaish terrorist under lens for CRPF convoy attack killed

https://t.co/ZkN5s7XUCC"
525,2019-02-18 15:05:56+00:00,IndianExpress,"#IEWorld | Prince Salman who was earlier slated to visit India on Tuesday returned to Riyadh, indicating a stand-alone visit in future, writes @MissNairr 

https://t.co/rNQtao1Sdh"
526,2019-02-18 14:10:12+00:00,IndianExpress,"#IEWorld | Prince Salman who was earlier slated to visit India on Tuesday returned to Riyadh, indicating a stand-alone visit in future.

https://t.co/rNQtao1Sdh"
527,2019-02-18 13:37:16+00:00,IndianExpress,"At ICJ, India seeks Kulbhushan Jadhav’s release, annulment of Pakistan court verdict

https://t.co/UaOM4HXzUw"
528,2019-02-18 12:19:17+00:00,IndianExpress,"Mamata Banerjee questions timing of Pulwama terror attack before polls
https://t.co/cWImFmc7h9"
529,2019-02-18 11:31:11+00:00,IndianExpress,"#IEWorld The award was presented by Pakistan President Arif Alvi at a special ceremony held at the President House in Islamabad.
https://t.co/GMjIpM4G8r"
530,2019-02-18 08:46:51+00:00,IndianExpress,"#KulbhushanJadhav case LIVE updates: India and Pakistan at ICJ, hearing begins today 

https://t.co/fKGREhCTfx"
531,2019-02-18 07:26:46+00:00,IndianExpress,"Pulwama attack: Pakistan calls its High-Commissioner to India for ‘consultations’

https://t.co/xlOcPBzpgt"
532,2019-02-18 06:39:40+00:00,IndianExpress,"Bharat bandh today: After Pulwama attack, traders’ body call for nationwide shutdown

https://t.co/IRX07ElHBK"
533,2019-02-18 05:30:00+00:00,IndianExpress,"#ExpressExplained | India's options to deal with Pakistan after #PulwamaAttack: military intervention, coercion or non-engagement tactic; @tallstories explains its options

https://t.co/BAZdSTWyv3"
534,2019-02-18 04:54:57+00:00,IndianExpress,"At least 100 Kashmiri students, who fled from Dehradun and Ambala amid tension mounting since the Pulwama attack, arrived at Landran in Punjab’s Mohali district.

https://t.co/cd6pUaZ4b3"
535,2019-02-18 04:38:11+00:00,IndianExpress,"#ExpressEditorial | Mobs targeting J&amp;K students target India and its young. That will be the terrible success of terror.

https://t.co/IyYFZosfLa https://t.co/s4vx7WWSAO"
536,2019-02-18 04:36:51+00:00,IndianExpress,"#ExpressEditorial | After #PulwamaAttack, money tap needs to be tightened, Pakistan’s Great Wall of China needs to crack.

https://t.co/ZXoihHs1X6 https://t.co/oQrtZbDqG4"
537,2019-02-18 04:33:17+00:00,IndianExpress,"ICJ hearings on Kulbhushan Jadhav case begin today. India to seek consular access. Jadhav is accused of working for Indian intelligence services in the province bordering Afghanistan, where Islamabad has long accused India of backing separatist rebels. 

https://t.co/CvJVX674d4"
538,2019-02-18 04:11:44+00:00,IndianExpress,"#ExpressOpinion | Tilak Devasher writes: Given the type, target and the scale of the #PulwamaAttack, it seems obvious that this was done at the behest of Pakistan’s ISI.

https://t.co/YuRvl0ZnvP"
539,2019-02-18 04:08:47+00:00,IndianExpress,"What are the options India has to punish Pakistan for #PulwamaTerrorAttack? 

https://t.co/BAZdSTEX6t"
540,2019-02-18 03:57:46+00:00,PMOIndia,"From young children to the elderly, Ayushman Bharat is helping people across all age groups and in all parts of India. 

Here are some beneficiaries from Jharkhand sharing their experiences on how Ayushman Bharat helped them. https://t.co/ucXmwwbx3x"
541,2019-02-18 03:55:00+00:00,IndianExpress,"#ExpressOpinion | Prince Salman has proclaimed his commitment to reverse the hugely negative consequences of 1979. Delhi has every reason to strongly support Prince Salman. After all, India continues to suffer these consequences, writes @MohanCRaja 

https://t.co/LIsl7Y9rk2"
542,2019-02-18 03:49:24+00:00,PMOIndia,"Focusing on good health of India’s youth. 

A young beneficiary of Ayushman Bharat interacts with PM @narendramodi in Ranchi. https://t.co/uiuebIb4Qx"
543,2019-02-18 03:29:28+00:00,IndianExpress,"#ExpressOpinion | The Pulwama attack provides India yet another opportunity for reflection and introspection about our management of crisis situations in general, and of Pakistan’s role in Kashmir, in particular.

https://t.co/biQT33SCQe"
544,2019-02-18 02:15:00+00:00,IndianExpress,"#ExpressFrontPage | The course covered not only the finer aspects of the forest rights law but also a range of associated subjects - from the history of adivasis in India to practical accounting and GST.

https://t.co/JYoopcaA9M"
545,2019-02-18 01:30:00+00:00,IndianExpress,"#ExpressFrontPage |  While raising the objection, patients pointed to how India does not issue disability certificates for metal ion poisoning, which is the main cause of the ASR implants being termed faulty. 

https://t.co/2M0b3Ttou1"
546,2019-02-18 00:45:00+00:00,IndianExpress,"#ExpressFrontPage | The CRPF DG also met personnel who were part of the convoy that came under attack. These men, he said, were now being provided psychological help.

https://t.co/ni5rwj045g"
